customer_id,campaign_id,channel,region,device,age,income,tenure_months,prev_purchases,session_duration_min,pages_viewed,spend,impressions,clicks,conversions,revenue,converted
C04205,CMP_023,Influencer,Central,Desktop,53,62173.0,49,4,4.57,12,1565.38,86998,2245,0,0.0,0
C04206,CMP_035,Social,West,Mobile,69,19839.0,57,2,9.84,7,192.59,10263,242,0,0.0,0
C04207,CMP_003,Email,South,Mobile,38,60078.0,6,5,8.96,3,74.57,4157,180,0,0.0,0
C04208,CMP_032,Search,East,Tablet,61,77995.0,67,4,26.45,4,744.64,53526,3246,339,30345.94,1
C04209,CMP_011,Social,South,Mobile,27,52820.0,68,3,12.72,5,540.85,20484,317,0,0.0,0
C04210,CMP_015,Display,West,Mobile,47,23104.0,9,3,1.13,4,1702.9,17939,164,0,0.0,0
C04211,CMP_002,Social,Central,Mobile,67,47549.0,49,3,4.9,6,463.95,23108,562,0,0.0,0
C04212,CMP_039,Search,North,Mobile,40,78027.0,48,1,12.04,4,731.47,39651,2396,0,0.0,0
C04213,CMP_026,Email,East,Mobile,44,59655.0,29,3,4.46,7,47.35,2048,78,0,0.0,0
C04214,CMP_040,Search,South,Mobile,26,29470.0,6,4,3.77,8,456.52,16459,1082,0,0.0,0
C04215,CMP_023,Social,West,Mobile,45,97617.0,0,3,1.85,6,266.29,17726,280,0,0.0,0
C04216,CMP_007,Display,East,Mobile,48,32431.0,20,4,1.68,5,288.23,19597,211,0,0.0,0
C04217,CMP_014,Email,East,Mobile,69,50627.0,22,1,8.46,5,36.97,2569,107,10,831.37,1
C04218,CMP_018,Affiliate,South,Mobile,28,36327.0,20,2,5.4,4,195.55,8343,288,0,0.0,0
C04219,CMP_006,Display,East,Desktop,37,36352.0,58,7,0.54,9,432.25,20978,252,0,0.0,0
C04220,CMP_038,Social,East,Desktop,51,46861.0,40,1,10.28,6,594.6,37010,789,0,0.0,0
C04221,CMP_039,Email,West,Mobile,67,66451.0,10,3,11.25,8,44.69,2167,83,0,0.0,0
C04222,CMP_023,Social,South,Mobile,30,78230.0,8,2,4.2,3,556.1,24021,370,0,0.0,0
C04223,CMP_024,Email,North,Desktop,54,48049.0,62,0,4.97,5,47.17,2557,106,0,0.0,0
C04224,CMP_029,Social,North,Mobile,63,36817.0,89,3,12.97,7,354.72,13371,256,0,0.0,0
C04225,CMP_028,Affiliate,Central,Mobile,50,63616.0,78,8,4.07,6,277.65,8842,374,0,0.0,0
C04226,CMP_003,Display,East,Mobile,40,64143.0,72,1,0.92,5,232.79,17113,167,0,0.0,0
C04227,CMP_022,Email,Central,Mobile,30,59327.0,30,1,8.5,4,44.94,2113,85,0,0.0,0
C04228,CMP_032,Search,East,Mobile,32,59963.0,67,5,10.98,8,841.4,48985,2801,165,14178.34,1
C04229,CMP_033,Social,South,Mobile,20,52974.0,7,4,5.59,4,439.76,20787,268,0,0.0,0
C04230,CMP_024,Affiliate,East,Mobile,25,56767.0,16,2,2.13,5,278.47,14593,328,0,0.0,0
C04231,CMP_036,Email,West,Tablet,40,51730.0,13,0,12.0,5,46.58,2355,81,0,0.0,0
C04232,CMP_024,Display,Central,Tablet,25,74264.0,17,3,3.59,5,271.33,9509,62,0,0.0,0
C04233,CMP_016,Influencer,North,Desktop,18,95112.0,34,3,2.49,7,1241.03,54606,1630,0,0.0,0
C04234,CMP_018,Email,West,Tablet,54,58234.0,4,4,5.53,4,61.63,3527,148,11,971.24,1
C04235,CMP_028,Email,West,Desktop,21,54882.0,78,2,4.15,8,55.14,2939,103,0,0.0,0
C04236,CMP_036,Social,West,Mobile,25,59606.0,68,3,7.98,4,472.92,23573,353,0,0.0,0
C04237,CMP_010,Affiliate,West,Desktop,48,43157.0,60,4,19.25,6,114.78,3399,100,0,0.0,0
C04238,CMP_012,Search,East,Tablet,65,68770.0,16,1,2.36,4,419.15,23114,1347,0,0.0,0
C04239,CMP_027,Display,North,Desktop,55,62941.0,83,2,8.91,8,244.75,11120,41,0,0.0,0
C04240,CMP_031,Influencer,West,Desktop,19,47432.0,0,1,4.02,9,1356.42,59486,755,87,5955.39,1
C04241,CMP_016,Influencer,South,Desktop,26,71237.0,95,2,7.94,12,1331.14,55500,1093,0,0.0,0
C04242,CMP_026,Search,North,Mobile,56,55342.0,69,1,5.69,7,716.84,36437,2003,237,16805.2,1
C04243,CMP_001,Search,West,Mobile,56,37539.0,19,4,3.45,2,537.84,26307,1728,0,0.0,0
C04244,CMP_012,Display,North,Desktop,38,61329.0,18,2,9.09,5,309.63,14242,213,0,0.0,0
C04245,CMP_039,Social,West,Mobile,67,59266.0,66,1,3.75,5,612.58,38901,335,0,0.0,0
C04246,CMP_024,Affiliate,South,Mobile,64,72288.0,77,3,2.54,11,252.47,12716,429,0,0.0,0
C04247,CMP_035,Email,North,Mobile,56,69968.0,44,4,8.67,3,22.11,782,36,0,0.0,0
C04248,CMP_009,Social,Central,Mobile,56,53034.0,5,2,2.53,2,458.16,19997,283,16,1891.24,1
C04249,CMP_012,Influencer,East,Mobile,58,46502.0,47,4,8.4,7,1625.96,84781,1430,0,0.0,0
C04250,CMP_039,Social,North,Mobile,25,55031.0,46,0,5.23,6,537.0,30451,798,0,0.0,0
C04251,CMP_040,Email,East,Mobile,54,61540.0,31,4,5.48,4,45.09,1806,70,0,0.0,0
C04252,CMP_036,Social,South,Tablet,66,63708.0,86,6,2.27,7,368.81,14785,360,34,2568.83,1
C04253,CMP_013,Search,West,Tablet,29,60425.0,32,2,5.68,8,736.17,40400,2441,0,0.0,0
C04254,CMP_033,Influencer,West,Mobile,18,53366.0,23,2,3.55,4,1251.02,63523,2056,0,0.0,0
C04255,CMP_019,Email,South,Mobile,36,72943.0,64,2,13.36,6,58.21,3125,132,0,0.0,0
C04256,CMP_034,Email,East,Mobile,32,42863.0,59,5,1.64,2,41.39,1787,68,0,0.0,0
C04257,CMP_035,Search,South,Mobile,67,99629.0,59,2,10.53,6,665.65,38815,2235,49,7128.04,1
C04258,CMP_018,Affiliate,North,Mobile,41,68735.0,48,2,11.11,7,209.64,12102,328,0,0.0,0
C04259,CMP_013,Social,South,Mobile,52,34705.0,30,3,6.98,4,374.33,21069,358,0,0.0,0
C04260,CMP_039,Affiliate,East,Desktop,69,58334.0,24,3,12.89,6,168.83,7662,227,25,1153.37,1
C04261,CMP_019,Affiliate,Central,Mobile,59,68908.0,11,2,4.2,6,189.04,8545,272,0,0.0,0
C04262,CMP_018,Social,West,Mobile,56,48711.0,17,0,4.63,6,227.86,10971,175,0,0.0,0
C04263,CMP_027,Influencer,North,Desktop,68,28087.0,55,3,7.32,10,634.82,20524,693,0,0.0,0
C04264,CMP_038,Display,West,Mobile,53,36297.0,38,2,4.31,6,215.36,9880,158,6,473.84,1
C04265,CMP_006,Search,East,Desktop,30,64758.0,70,3,0.65,8,676.06,39635,2435,61,4310.04,1
C04266,CMP_040,Search,South,Mobile,55,23417.0,77,5,1.67,7,642.56,26676,1847,0,0.0,0
C04267,CMP_017,Influencer,North,Mobile,34,28912.0,53,2,1.83,5,1500.03,101947,3294,357,25162.6,1
C04268,CMP_002,Influencer,South,Tablet,35,64663.0,10,3,8.76,7,1034.43,38473,906,0,0.0,0
C04269,CMP_013,Influencer,North,Tablet,51,50994.0,0,7,4.98,5,655.3,26388,723,0,0.0,0
C04270,CMP_019,Affiliate,East,Desktop,34,42476.0,21,4,8.28,3,276.28,11836,352,0,0.0,0
C04271,CMP_028,Search,West,Desktop,19,46095.0,27,2,9.19,4,596.19,33069,2224,0,0.0,0
C04272,CMP_023,Influencer,South,Mobile,69,28525.0,7,2,4.24,4,1149.76,53163,1102,0,0.0,0
C04273,CMP_006,Affiliate,North,Mobile,47,63720.0,74,2,6.22,6,168.16,6298,144,3,235.85,1
C04274,CMP_020,Social,South,Mobile,52,40482.0,35,1,1.61,4,355.51,19565,351,39,2452.07,1
C04275,CMP_010,Email,East,Mobile,60,45356.0,71,4,3.03,5,60.1,3144,112,0,0.0,0
C04276,CMP_011,Search,West,Desktop,50,61242.0,20,5,4.1,4,382.73,16087,899,43,2118.33,1
C04277,CMP_029,Affiliate,West,Mobile,49,50381.0,0,5,5.1,8,112.12,7513,219,0,0.0,0
C04278,CMP_033,Social,North,Desktop,59,42316.0,13,4,1.35,3,417.07,23785,376,0,0.0,0
C04279,CMP_007,Display,Central,Desktop,33,19190.0,45,3,4.14,7,226.93,12584,83,0,0.0,0
C04280,CMP_025,Email,West,Mobile,61,61614.0,46,1,2.55,8,61.07,2671,104,0,0.0,0
C04281,CMP_017,Social,East,Mobile,55,56422.0,41,3,18.02,8,359.35,14181,275,0,0.0,0
C04282,CMP_014,Display,Central,Mobile,27,45687.0,92,3,5.34,4,205.52,13188,63,0,0.0,0
C04283,CMP_029,Email,North,Mobile,25,36327.0,62,9,8.24,6,52.1,2128,79,0,0.0,0
C04284,CMP_010,Affiliate,South,Desktop,63,55230.0,70,2,8.25,6,247.01,13586,467,0,0.0,0
C04285,CMP_031,Email,East,Mobile,64,63648.0,11,7,5.62,11,49.42,2918,134,15,1366.97,1
C04286,CMP_017,Affiliate,Central,Mobile,69,56760.0,44,2,6.76,3,168.66,6026,235,0,0.0,0
C04287,CMP_004,Social,North,Mobile,23,84485.0,59,5,6.31,8,544.38,25955,473,32,2246.64,1
C04288,CMP_032,Affiliate,West,Mobile,64,67686.0,56,3,6.31,5,204.99,8210,293,0,0.0,0
C04289,CMP_035,Display,East,Mobile,62,53069.0,90,0,12.09,8,428.9,22931,149,0,0.0,0
C04290,CMP_023,Email,East,Desktop,57,68289.0,45,7,5.19,8,24.2,1005,42,0,0.0,0
C04291,CMP_029,Email,East,Desktop,43,55876.0,35,0,2.46,8,62.93,2574,104,0,0.0,0
C04292,CMP_006,Email,East,Mobile,44,55813.0,90,3,8.45,3,57.46,2101,102,0,0.0,0
C04293,CMP_014,Search,East,Mobile,40,78335.0,32,1,2.02,3,545.46,26741,1522,0,0.0,0
C04294,CMP_014,Influencer,East,Tablet,19,38835.0,54,1,4.59,5,599.91,19716,412,0,0.0,0
C04295,CMP_031,Search,West,Mobile,44,55420.0,2,1,3.43,7,609.52,39395,2374,0,0.0,0
C04296,CMP_015,Search,East,Desktop,30,76415.0,15,4,4.26,7,265.9,12669,638,0,0.0,0
C04297,CMP_030,Search,South,Mobile,28,60562.0,5,2,7.14,5,516.75,29935,1807,0,0.0,0
C04298,CMP_013,Search,South,Mobile,20,48357.0,40,1,6.72,7,740.62,36220,1730,164,16700.45,1
C04299,CMP_025,Display,West,Mobile,41,24289.0,89,1,4.28,7,281.56,14862,54,0,0.0,0
C04300,CMP_009,Search,North,Desktop,20,15000.0,6,3,3.1,9,562.76,20660,1239,0,0.0,0
C04301,CMP_023,Display,West,Mobile,62,92371.0,93,1,9.45,6,423.41,23311,23,1,134.06,1
C04302,CMP_004,Affiliate,North,Desktop,64,60553.0,83,2,7.44,6,259.37,9786,306,0,0.0,0
C04303,CMP_030,Social,South,Mobile,59,44487.0,0,6,1.33,11,604.79,38261,271,0,0.0,0
C04304,CMP_002,Email,Central,Mobile,33,61290.0,1,2,1.5,4,44.93,1998,79,0,0.0,0
C04305,CMP_040,Email,South,Mobile,26,37942.0,86,4,3.4,5,65.16,3683,160,0,0.0,0
C04306,CMP_034,Search,South,Mobile,44,49038.0,56,2,0.87,8,571.4,21320,1403,36,2581.39,1
C04307,CMP_024,Social,North,Mobile,53,38063.0,16,2,1.72,6,440.49,25135,644,0,0.0,0
C04308,CMP_037,Affiliate,Central,Mobile,19,29561.0,91,2,5.76,8,187.46,6139,157,4,306.11,1
C04309,CMP_033,Display,West,Mobile,62,17110.0,53,4,6.69,8,321.77,10805,64,0,0.0,0
C04310,CMP_006,Search,South,Desktop,40,26242.0,60,4,4.49,6,655.34,39313,2222,0,0.0,0
C04311,CMP_030,Influencer,West,Mobile,60,73383.0,65,5,4.49,5,1242.15,73292,2146,237,24812.61,1
C04312,CMP_016,Social,Central,Desktop,22,37236.0,19,4,3.49,8,190.92,8603,163,0,0.0,0
C04313,CMP_035,Influencer,North,Mobile,40,64628.0,34,4,2.86,9,1567.09,71978,1795,210,27833.4,1
C04314,CMP_035,Email,North,Desktop,41,72220.0,12,2,8.1,4,54.51,2629,104,0,0.0,0
C04315,CMP_039,Display,North,Mobile,20,55298.0,50,4,8.53,8,339.03,17780,192,14,875.77,1
C04316,CMP_019,Affiliate,East,Desktop,54,49626.0,94,2,4.37,5,362.89,21592,555,0,0.0,0
C04317,CMP_008,Influencer,West,Mobile,66,57394.0,60,1,1.77,4,1170.6,54113,1567,0,0.0,0
C04318,CMP_006,Affiliate,East,Mobile,46,47501.0,66,4,2.87,4,300.47,10216,323,0,0.0,0
C04319,CMP_007,Social,North,Desktop,38,76670.0,18,2,4.7,5,491.74,23981,557,0,0.0,0
C04320,CMP_040,Influencer,South,Mobile,51,88778.0,52,2,4.36,6,1098.49,46405,1076,0,0.0,0
C04321,CMP_024,Search,West,Mobile,36,81097.0,95,1,7.56,7,600.08,37585,2264,0,0.0,0
C04322,CMP_015,Display,West,Mobile,36,16272.0,8,1,2.73,7,228.44,10473,141,0,0.0,0
C04323,CMP_018,Email,South,Desktop,57,47134.0,19,1,6.93,6,13.18,811,27,0,0.0,0
C04324,CMP_007,Social,South,Desktop,48,55075.0,69,3,4.81,8,309.32,15229,366,0,0.0,0
C04325,CMP_023,Search,East,Mobile,31,63335.0,0,4,17.57,3,350.78,15130,888,0,0.0,0
C04326,CMP_018,Email,North,Mobile,39,23908.0,19,1,4.62,7,27.41,1682,73,5,557.6,1
C04327,CMP_032,Display,North,Desktop,61,23618.0,90,4,2.99,4,235.98,9872,119,0,0.0,0
C04328,CMP_001,Influencer,West,Desktop,45,78522.0,1,3,11.72,7,2049.63,101659,2451,0,0.0,0
C04329,CMP_038,Affiliate,South,Mobile,21,44936.0,41,5,4.37,5,162.3,7486,225,0,0.0,0
C04330,CMP_003,Email,West,Mobile,62,28227.0,31,2,6.68,9,57.6,2390,79,9,755.59,1
C04331,CMP_017,Affiliate,East,Mobile,56,35134.0,38,3,1.01,3,108.66,5727,120,0,0.0,0
C04332,CMP_014,Email,South,Mobile,31,62029.0,24,2,10.02,5,54.36,2371,96,0,0.0,0
C04333,CMP_029,Search,Central,Mobile,68,40194.0,26,1,2.87,1,720.68,29737,1959,0,0.0,0
C04334,CMP_027,Influencer,East,Mobile,67,59349.0,73,4,1.96,5,796.85,38093,918,33,4150.04,1
C04335,CMP_008,Email,East,Desktop,69,37383.0,2,4,8.79,6,40.16,1746,51,0,0.0,0
C04336,CMP_020,Email,East,Tablet,37,23604.0,12,6,2.64,7,35.91,1633,61,0,0.0,0
C04337,CMP_022,Email,South,Mobile,66,80639.0,25,1,2.31,10,57.38,2761,103,3,277.42,1
C04338,CMP_019,Search,South,Mobile,59,62167.0,79,4,1.71,9,650.68,36094,2101,0,0.0,0
C04339,CMP_001,Influencer,East,Tablet,63,48992.0,37,3,3.41,4,11749.57,66692,1326,0,0.0,1
C04340,CMP_008,Email,North,Tablet,46,45615.0,3,4,2.64,4,47.54,1737,63,0,0.0,0
C04341,CMP_021,Email,North,Mobile,32,81368.0,49,4,8.05,6,26.9,1468,47,5,372.46,1
C04342,CMP_011,Search,North,Mobile,29,65648.0,60,2,2.8,4,398.64,17323,1217,0,0.0,0
C04343,CMP_022,Social,East,Mobile,68,75643.0,43,1,3.23,5,235.91,12490,329,0,0.0,0
C04344,CMP_007,Display,South,Mobile,44,44494.0,8,4,3.03,6,221.76,13419,43,0,0.0,0
C04345,CMP_030,Affiliate,South,Desktop,66,55912.0,84,2,7.12,5,205.41,10056,304,0,0.0,0
C04346,CMP_008,Influencer,Central,Mobile,46,62240.0,82,1,8.54,6,1027.83,41813,920,0,0.0,0
C04347,CMP_026,Affiliate,West,Desktop,45,45099.0,87,8,4.76,5,238.03,11237,328,0,0.0,0
C04348,CMP_034,Search,East,Desktop,21,53280.0,92,2,4.6,8,261.32,10895,675,0,0.0,0
C04349,CMP_015,Influencer,Central,Mobile,38,44495.0,30,4,5.24,8,1489.11,61435,1594,0,0.0,0
C04350,CMP_006,Social,North,Desktop,46,62183.0,40,3,5.56,2,432.39,19708,451,49,2746.22,1
C04351,CMP_001,Email,West,Mobile,23,31215.0,92,4,7.57,9,44.13,1638,61,6,645.83,1
C04352,CMP_015,Display,Central,Tablet,26,65295.0,43,4,7.24,9,249.39,9629,77,0,0.0,0
C04353,CMP_005,Email,South,Mobile,48,60593.0,83,5,2.17,6,41.99,2356,65,0,0.0,0
C04354,CMP_036,Affiliate,Central,Desktop,30,51340.0,62,1,0.7,5,221.51,11241,346,0,0.0,0
C04355,CMP_039,Display,Central,Mobile,54,63091.0,89,1,5.84,5,338.95,17758,17,0,0.0,0
C04356,CMP_040,Affiliate,West,Desktop,41,48431.0,0,2,1.63,10,237.24,13400,317,23,2200.96,1
C04357,CMP_037,Social,South,Mobile,39,42938.0,67,2,6.57,6,432.35,13403,326,0,0.0,0
C04358,CMP_024,Search,East,Desktop,24,64787.0,76,2,5.51,10,612.4,28266,1877,0,0.0,0
C04359,CMP_014,Display,South,Mobile,39,65566.0,19,5,4.59,7,244.92,15752,46,0,0.0,0
C04360,CMP_018,Social,West,Desktop,46,45869.0,70,6,3.95,7,205.41,13611,361,0,0.0,0
C04361,CMP_011,Search,North,Mobile,47,44325.0,18,2,8.39,6,845.38,35860,2281,262,20122.59,1
C04362,CMP_034,Display,West,Desktop,32,51706.0,86,4,6.91,6,354.58,14316,148,0,0.0,0
C04363,CMP_018,Affiliate,Central,Mobile,19,45064.0,87,4,2.02,6,345.64,9911,239,0,0.0,0
C04364,CMP_016,Display,West,Mobile,66,82452.0,0,3,5.65,2,254.21,11444,195,0,0.0,0
C04365,CMP_028,Email,North,Mobile,67,60697.0,48,2,5.1,6,54.94,3015,131,14,818.61,1
C04366,CMP_015,Search,North,Mobile,65,55263.0,36,5,10.19,5,488.59,28392,1590,70,5870.28,1
C04367,CMP_015,Search,Central,Mobile,33,38211.0,85,3,11.17,11,717.41,25853,1251,0,0.0,0
C04368,CMP_010,Email,South,Mobile,49,68302.0,30,5,4.87,7,73.49,3466,118,8,612.59,1
C04369,CMP_003,Search,West,Mobile,25,43991.0,69,1,16.75,11,872.56,38201,2322,0,0.0,0
C04370,CMP_002,Social,West,Desktop,65,43251.0,11,2,2.65,9,404.06,15478,262,0,0.0,0
C04371,CMP_017,Email,Central,Mobile,18,68907.0,20,2,1.27,7,61.02,2619,124,0,0.0,0
C04372,CMP_040,Search,North,Mobile,42,61972.0,94,4,11.96,2,692.75,39809,2175,219,22085.11,1
C04373,CMP_011,Email,East,Mobile,62,15000.0,36,2,2.36,6,389.96,2803,116,0,0.0,0
C04374,CMP_026,Search,East,Desktop,55,52160.0,73,2,1.33,5,677.15,35629,2324,71,6615.67,1
C04375,CMP_013,Email,South,Mobile,62,57259.0,92,3,2.51,5,38.4,2396,80,0,0.0,0
C04376,CMP_013,Display,Central,Desktop,43,48887.0,92,2,3.21,3,161.55,7739,85,0,0.0,0
C04377,CMP_007,Social,East,Desktop,22,57887.0,1,5,0.76,8,451.74,21492,385,32,3148.86,1
C04378,CMP_023,Affiliate,Central,Mobile,18,22426.0,22,2,3.78,6,167.72,8945,243,0,0.0,0
C04379,CMP_027,Email,Central,Desktop,25,15000.0,68,3,2.97,4,37.28,1454,42,3,350.87,1
C04380,CMP_015,Search,South,Mobile,20,37442.0,88,0,5.02,6,520.54,29841,1858,0,0.0,0
C04381,CMP_022,Social,East,Desktop,41,60080.0,93,5,0.38,8,580.42,32004,468,0,0.0,0
C04382,CMP_020,Social,South,Mobile,20,15000.0,69,5,4.02,3,391.84,20678,332,0,0.0,0
C04383,CMP_011,Search,South,Desktop,27,39816.0,9,4,18.76,6,441.14,18521,1241,0,0.0,0
C04384,CMP_028,Influencer,North,Tablet,39,20390.0,71,1,9.12,6,755.92,42211,1048,0,0.0,0
C04385,CMP_023,Affiliate,East,Mobile,56,50633.0,26,5,1.44,7,236.64,15668,489,0,0.0,0
C04386,CMP_003,Social,North,Desktop,53,90242.0,77,2,2.66,4,374.06,20327,564,42,4541.37,1
C04387,CMP_020,Email,North,Mobile,21,51091.0,52,3,3.32,4,32.47,1410,57,0,0.0,0
C04388,CMP_016,Display,South,Desktop,64,53065.0,17,4,11.69,5,311.99,20833,83,0,0.0,0
C04389,CMP_032,Search,West,Mobile,46,70106.0,81,3,3.83,10,304.02,16258,1078,86,5217.9,1
C04390,CMP_013,Social,South,Mobile,36,55384.0,94,3,3.38,6,270.65,17973,329,0,0.0,0
C04391,CMP_039,Influencer,West,Desktop,37,51130.0,48,7,1.65,6,1690.29,66707,1496,0,0.0,0
C04392,CMP_025,Search,Central,Mobile,62,71680.0,78,1,3.4,3,389.34,16494,915,0,0.0,0
C04393,CMP_006,Display,South,Desktop,42,63494.0,5,0,3.73,6,287.75,16436,107,11,1095.83,1
C04394,CMP_017,Social,Central,Desktop,30,60195.0,26,4,5.34,2,445.88,10173,231,0,0.0,0
C04395,CMP_036,Search,South,Mobile,40,52502.0,12,1,2.4,8,927.09,63189,3614,0,0.0,0
C04396,CMP_011,Social,West,Mobile,21,48771.0,27,0,1.68,7,582.44,36126,680,0,0.0,0
C04397,CMP_029,Influencer,West,Mobile,25,71509.0,36,2,1.63,5,1433.31,60744,1263,0,0.0,0
C04398,CMP_032,Email,North,Mobile,34,48944.0,41,0,9.3,10,33.81,2080,98,0,0.0,0
C04399,CMP_028,Influencer,South,Desktop,29,77163.0,30,4,10.32,7,854.34,42641,772,45,3112.54,1
C04400,CMP_004,Influencer,East,Desktop,36,36151.0,52,4,9.41,9,1026.71,48259,969,112,14585.47,1
C04401,CMP_015,Display,East,Mobile,21,80808.0,21,3,3.43,5,519.01,20573,96,0,0.0,0
C04402,CMP_014,Email,West,Mobile,49,63497.0,33,1,9.07,7,57.4,3423,113,0,0.0,0
C04403,CMP_014,Social,East,Desktop,23,37566.0,80,6,8.2,7,392.85,22111,456,20,1188.84,1
C04404,CMP_036,Search,North,Mobile,29,64162.0,53,2,6.42,4,633.12,33058,2096,0,0.0,0
C04405,CMP_001,Search,West,Mobile,68,43295.0,2,2,3.65,15,844.55,32062,2027,0,0.0,0
C04406,CMP_022,Affiliate,North,Mobile,18,55602.0,31,2,6.42,4,204.05,11142,372,0,0.0,0
C04407,CMP_040,Social,North,Mobile,32,46241.0,79,2,1.48,8,408.34,24227,255,0,0.0,0
C04408,CMP_036,Affiliate,West,Mobile,44,52608.0,17,3,8.48,7,232.49,15581,487,0,0.0,0
C04409,CMP_025,Email,East,Mobile,33,71946.0,88,0,0.56,2,39.07,1878,88,0,0.0,0
C04410,CMP_040,Social,South,Desktop,34,64333.0,28,2,3.68,7,369.38,16385,267,0,0.0,0
C04411,CMP_017,Email,West,Desktop,24,34743.0,60,3,4.23,11,55.18,2156,97,0,0.0,0
C04412,CMP_025,Display,South,Mobile,40,35774.0,45,3,3.53,6,325.87,16494,118,0,0.0,0
C04413,CMP_022,Email,West,Desktop,57,59874.0,60,2,8.6,8,70.86,4111,161,0,0.0,0
C04414,CMP_002,Social,South,Mobile,48,61177.0,76,2,1.52,9,324.45,22466,268,0,0.0,0
C04415,CMP_002,Influencer,East,Mobile,66,42860.0,14,3,2.1,5,1282.58,70178,1587,59,4909.52,1
C04416,CMP_036,Search,South,Desktop,54,83644.0,33,2,5.04,6,383.98,24205,1607,122,8456.89,1
C04417,CMP_007,Email,North,Mobile,59,69643.0,54,1,1.13,9,48.78,2497,91,0,0.0,0
C04418,CMP_015,Email,South,Mobile,40,43740.0,25,2,3.32,6,26.82,1525,75,0,0.0,0
C04419,CMP_025,Search,East,Mobile,49,41999.0,36,6,12.4,3,684.43,30365,1797,0,0.0,0
C04420,CMP_024,Social,East,Mobile,48,50899.0,85,6,8.42,13,616.97,32380,801,57,6115.3,1
C04421,CMP_021,Social,West,Mobile,60,49027.0,21,1,13.87,7,523.11,20777,375,0,0.0,0
C04422,CMP_040,Display,Central,Mobile,44,77611.0,18,2,4.67,12,264.39,16047,16,0,0.0,0
C04423,CMP_032,Social,Central,Mobile,39,72721.0,55,3,8.85,7,516.22,36684,527,0,0.0,0
C04424,CMP_038,Search,Central,Tablet,21,55631.0,9,2,9.2,8,331.63,17081,963,50,4627.44,1
C04425,CMP_027,Social,West,Mobile,62,67202.0,0,4,1.17,4,451.87,20590,299,0,0.0,0
C04426,CMP_040,Social,South,Mobile,40,69814.0,83,4,2.81,6,704.27,62455,732,0,0.0,0
C04427,CMP_025,Email,South,Mobile,59,56049.0,26,3,3.52,6,451.56,3464,121,0,0.0,0
C04428,CMP_022,Social,South,Mobile,53,62247.0,11,3,10.43,3,367.2,23888,502,0,0.0,0
C04429,CMP_033,Email,West,Desktop,18,65695.0,62,5,1.83,9,44.87,2421,128,0,0.0,0
C04430,CMP_035,Social,North,Desktop,51,63777.0,46,2,13.29,4,432.21,17178,326,38,2856.23,1
C04431,CMP_003,Affiliate,East,Mobile,43,40982.0,43,6,3.25,7,2160.06,11776,332,0,0.0,0
C04432,CMP_037,Influencer,Central,Mobile,30,42801.0,42,2,7.11,7,1024.03,52071,658,39,1825.65,1
C04433,CMP_028,Social,South,Mobile,31,49805.0,13,4,3.7,4,380.0,18872,526,0,0.0,0
C04434,CMP_036,Search,East,Desktop,51,42280.0,82,2,0.61,7,297.75,11630,759,0,0.0,0
C04435,CMP_029,Search,South,Mobile,22,28484.0,0,4,13.4,3,729.57,36285,2094,0,0.0,0
C04436,CMP_038,Influencer,West,Tablet,49,67167.0,46,1,9.51,4,1581.68,60784,1613,0,0.0,0
C04437,CMP_012,Social,West,Desktop,62,61235.0,25,4,4.02,8,481.4,17612,275,0,0.0,0
C04438,CMP_008,Social,East,Mobile,22,30891.0,61,2,6.36,8,355.94,14996,181,0,0.0,0
C04439,CMP_008,Social,West,Desktop,18,50663.0,52,3,2.82,6,441.26,20759,332,0,0.0,0
C04440,CMP_011,Email,South,Tablet,21,51683.0,36,0,2.51,6,55.9,2666,118,0,0.0,0
C04441,CMP_009,Social,West,Mobile,55,58275.0,51,5,9.48,2,362.02,17590,348,17,2344.16,1
C04442,CMP_018,Affiliate,North,Tablet,62,35525.0,21,2,8.59,2,335.07,22774,658,0,0.0,0
C04443,CMP_008,Affiliate,South,Mobile,69,30628.0,12,2,16.16,4,311.65,15151,503,0,0.0,0
C04444,CMP_007,Email,East,Tablet,19,64355.0,86,6,8.8,11,64.79,2034,78,0,0.0,0
C04445,CMP_021,Search,East,Mobile,43,27389.0,58,4,6.23,4,656.17,30418,2014,0,0.0,0
C04446,CMP_032,Social,East,Desktop,20,50812.0,62,2,8.97,5,217.57,10254,130,0,0.0,0
C04447,CMP_006,Search,North,Mobile,37,49131.0,95,4,6.81,9,196.7,5297,308,0,0.0,0
C04448,CMP_021,Search,East,Mobile,34,52781.0,86,2,7.25,7,508.76,25130,1607,113,9863.46,1
C04449,CMP_027,Email,West,Mobile,49,59549.0,56,1,8.23,7,37.08,1628,70,0,0.0,0
C04450,CMP_029,Influencer,South,Mobile,65,83774.0,76,5,9.37,5,1170.38,56705,1226,0,0.0,0
C04451,CMP_005,Affiliate,South,Desktop,59,26209.0,50,0,4.51,5,162.1,8348,213,0,0.0,0
C04452,CMP_030,Display,South,Tablet,21,70778.0,22,4,0.49,7,195.18,9325,98,0,0.0,0
C04453,CMP_002,Display,South,Desktop,30,15000.0,59,3,4.7,4,114.84,5507,83,0,0.0,0
C04454,CMP_010,Search,West,Desktop,32,80087.0,87,4,2.11,10,347.61,15259,984,68,7543.25,1
C04455,CMP_013,Social,South,Mobile,31,18228.0,84,6,11.0,5,344.04,18811,227,0,0.0,0
C04456,CMP_035,Email,North,Mobile,36,98855.0,48,0,12.68,6,40.82,1837,67,0,0.0,0
